datekey,vix_close,tnx_close,oil_close,usd_close,oil_change,usd_change,vix_change,tnx_change
19900201,24.8700008392334,8.420000076293945,NaN,92.16000366210938,NaN,-0.002705334813253635,-0.019321757071179002,-0.0011862667283293327
19900202,24.31999969482422,8.5,NaN,92.44000244140625,NaN,0.0030381810782413865,-0.022115043258926326,0.009501178501326812
19900205,24.540000915527344,8.529999732971191,NaN,91.54000091552734,NaN,-0.009736061251722439,0.00904610293847763,0.0035293803495519693
19900206,24.690000534057617,8.569999694824219,NaN,91.55000305175781,NaN,0.00010926519696785597,0.006112453664798512,0.00468932744492534
19900207,24.290000915527344,8.520000457763672,NaN,91.75,NaN,0.0021845651728609194,-0.016200875248200575,-0.005834216900934441
19900208,23.770000457763672,8.489999771118164,NaN,91.9800033569336,NaN,0.002506848576932841,-0.021408004864720387,-0.003521207163571294
19900209,23.690000534057617,8.3100004196167,NaN,91.9800033569336,NaN,0,-0.0033655835997228323,-0.02120133761531995
19900212,24.3799991607666,8.399999618530273,NaN,92.11000061035156,NaN,0.0014133208161941635,0.02912615496639681,0.010830227962578709
19900213,23.760000228881836,8.350000381469727,NaN,92.30000305175781,NaN,0.0020627775501815826,-0.02543063795024636,-0.005952290396567306
19900214,22.049999237060547,8.359999656677246,NaN,92.12999725341797,NaN,-0.001841882911363668,-0.07196973801972739,0.0011975179342158526
19900215,19.709999084472656,8.430000305175781,NaN,92.79000091552734,NaN,0.00716383025925782,-0.10612245957156019,0.008373283657090225
19900216,20.780000686645508,8.420000076293945,NaN,92.18000030517578,NaN,-0.006573990778455552,0.05428724768515014,-0.0011862667283293327
19900219,20.780000686645508,8.420000076293945,NaN,92.18000030517578,NaN,0,0,0
19900220,22.780000686645508,8.619999885559082,NaN,91.81999969482422,NaN,-0.0039054090817934872,0.09624638758002169,0.023752946253317253
19900221,23.889999389648438,8.619999885559082,NaN,91.80000305175781,NaN,-0.00021778090974589048,0.0487268950634252,0
19900222,22.540000915527344,8.539999961853027,NaN,91.9800033569336,NaN,0.0019607875728968605,-0.05650893715409844,-0.009280733731803936
19900223,23.690000534057617,8.529999732971191,NaN,92.16000366210938,NaN,0.001956950408854352,0.05102038916680174,-0.0011709869937359674
19900226,23.559999465942383,8.460000038146973,NaN,92.97000122070312,NaN,0.008789035659801936,-0.005487592451859147,-0.008206295078022952
19900227,22.690000534057617,8.40999984741211,NaN,92.70999908447266,NaN,-0.00279662399501579,-0.036926950407720094,-0.005910188003476091
19900228,21.989999771118164,8.510000228881836,NaN,93.29000091552734,NaN,0.0062560871187822276,-0.030850627874104863,0.011890651995730694
19900301,21.899999618530273,8.59000015258789,NaN,94,NaN,0.007610666496997265,-0.004092776422221611,0.009400695834830275
19900302,21.34000015258789,8.539999961853027,NaN,94.01000213623047,NaN,0.00010640570457942644,-0.025570752314924672,-0.00582074387039444
19900305,22.030000686645508,8.649999618530273,NaN,93.2699966430664,NaN,-0.007871561284422901,0.03233367053064162,0.012880521916697862
19900306,20.549999237060547,8.59000015258789,NaN,93.55999755859375,NaN,0.0031092626349837893,-0.06718118036565157,-0.006936354750103124
19900307,19.100000381469727,8.579999923706055,NaN,93.63999938964844,NaN,0.0008550858608624701,-0.0705595576361796,-0.0011641709783699605
19900308,19.739999771118164,8.569999694824219,NaN,93.52999877929688,NaN,-0.0011747181874044443,0.03350782077833614,-0.0011655278520698031
19900309,20.299999237060547,8.649999618530273,NaN,93.87000274658203,NaN,0.0036352397276029347,0.02836876760058149,0.009334880578160343
19900312,20.06999969482422,8.630000114440918,NaN,94.38999938964844,NaN,0.005539540085774064,-0.011330027136968068,-0.002312081499577401
19900313,21.049999237060547,8.729999542236328,NaN,94.30000305175781,NaN,-0.0009534520444174355,0.04882907609057208,0.011587419057860426
19900314,19.649999618530273,8.649999618530273,NaN,94.25,NaN,-0.0005302550385960503,-0.06650829782765211,-0.009163794719462381
19900315,18.809999465942383,8.65999984741211,NaN,93.77999877929688,NaN,-0.004986750352287794,-0.04274810019821862,0.0011560958754741613
19900316,17.6200008392334,8.59000015258789,NaN,93.80000305175781,NaN,0.00021331064961960244,-0.06326414994660745,-0.008083105780323674
19900319,18.290000915527344,8.59000015258789,NaN,93.48999786376953,NaN,-0.003304959252690254,0.03802497414200445,0
19900320,19.059999465942383,8.539999961853027,NaN,94.29000091552734,NaN,0.00855709776487057,0.042099426564891296,-0.00582074387039444
19900321,20.100000381469727,8.550000190734863,NaN,94.41000366210938,NaN,0.0012726985408511027,0.054564582616368096,0.0011709869937359674
19900322,22.739999771118164,8.529999732971191,NaN,94.16999816894531,NaN,-0.002542161676245991,0.13134325072363007,-0.002339234773976351
19900323,20.459999084472656,8.520000457763672,NaN,94.37000274658203,NaN,0.002123867277536773,-0.10026388344740944,-0.0011722480094423782
19900326,19.59000015258789,8.510000228881836,NaN,94.27999877929688,NaN,-0.0009537349228107006,-0.04252194383258889,-0.0011737357211903943
19900327,21.010000228881836,8.520000457763672,NaN,94.41000366210938,NaN,0.001378923255152209,0.0724859655555623,0.001175114995637383
19900328,19.770000457763672,8.510000228881836,NaN,94.47000122070312,NaN,0.0006355000134146138,-0.05901950297999392,-0.0011737357211903943
19900329,18.459999084472656,8.600000381469727,NaN,93.7300033569336,NaN,-0.007833151838759211,-0.06626208108035625,0.010575810830467658
19900330,19.729999542236328,8.649999618530273,NaN,93.69000244140625,NaN,-0.0004267674607352223,0.06879742799293598,0.005813864516596823
19900402,22.84000015258789,8.649999618530273,NaN,94.05999755859375,NaN,0.003949141931327116,0.15762801229133006,0
19900403,20.440000534057617,8.630000114440918,NaN,94.01000213623047,NaN,-0.000531526936646376,-0.10507879170300005,-0.002312081499577401
19900404,22.030000686645508,8.550000190734863,NaN,93.9800033569336,NaN,-0.00031910199569407105,0.07778865513915201,-0.009269979449037069
19900405,21.209999084472656,8.569999694824219,NaN,93.86000061035156,NaN,-0.0012768965981653224,-0.03722204160755804,0.0023391232331231304
19900406,21.760000228881836,8.5600004196167,NaN,93.72000122070312,NaN,-0.0014915766965486466,0.02593121962045819,-0.00116677661185427
19900409,22.299999237060547,8.59000015258789,NaN,93.68000030517578,NaN,-0.00042681300689639823,0.024816130629538025,0.0035046415304422762
19900410,21.690000534057617,8.600000381469727,NaN,93,NaN,-0.007258756436385405,-0.027354202864239063,0.0011641709783698495
19900411,17.729999542236328,8.630000114440918,NaN,92.93000030517578,NaN,-0.0007526848905829997,-0.18257265533964828,0.003488340888429642
19900412,19.799999237060547,8.640000343322754,NaN,92.87000274658203,NaN,-0.0006456209878050734,0.11675125483749027,0.0011587750578476719
19900413,19.799999237060547,8.640000343322754,NaN,92.87000274658203,NaN,0,0,0
19900416,20.75,8.680000305175781,NaN,93.33999633789062,NaN,0.005060768573369012,0.047979838360866944,0.004629625030506013
19900417,20.3799991607666,8.770000457763672,NaN,93.27999877929688,NaN,-0.0006427850969327187,-0.01783136574618782,0.010368680809172748
19900418,22.670000076293945,8.859999656677246,NaN,92.86000061035156,NaN,-0.004502553328061709,0.1123651133379735,0.010262165817095603
19900419,22.459999084472656,8.869999885559082,NaN,92.98999786376953,NaN,0.001399927337535134,-0.009263387345149865,0.0011286940484585006
19900420,23.329999923706055,8.949999809265137,NaN,93.29000091552734,NaN,0.0032261862420657206,0.038735568775461804,0.009019157242188935
19900423,24.15999984741211,8.979999542236328,NaN,93.7699966430664,NaN,0.00514520015895048,0.03557650777626775,0.0033519255430749517
19900424,21.700000762939453,9,NaN,93.77999877929688,NaN,0.0001066667013813749,-0.10182115480171072,0.002227222581649535
19900425,20.860000610351562,9.010000228881836,NaN,93.08999633789062,NaN,-0.007357671682531319,-0.03870968309008049,0.0011111365424261166
19900426,20.25,9.069999694824219,NaN,93.19999694824219,NaN,0.001181658767632765,-0.029242597914827306,0.00665920803753739
19900427,22.190000534057617,9.0600004196167,NaN,93.0199966430664,NaN,-0.001931333809761182,0.0958024955090182,-0.001102455958540527
19900430,19.520000457763672,9.039999961853027,NaN,93.06999969482422,NaN,0.000537551640102496,-0.12032447102450405,-0.002207555942311812
19900501,18.43000030517578,9.079999923706055,NaN,93.08999633789062,NaN,0.00021485594855463752,-0.05584017044192058,0.004424774559935729
19900502,19.31999969482422,9.09000015258789,NaN,93.23999786376953,NaN,0.0016113603156073797,0.04829079625128907,0.0011013468024076989
19900503,17.809999465942383,9.039999961853027,NaN,93.12999725341797,NaN,-0.001179757752807764,-0.07815736297792808,-0.0055005709456042995
19900504,17.280000686645508,8.84000015258789,NaN,92.37000274658203,NaN,-0.008160576927409346,-0.029758494957306314,-0.022123872799678757
19900507,17.649999618530273,8.869999885559082,NaN,92.01000213623047,NaN,-0.003897375767533795,0.02141197437397735,0.0033936348929144433
19900508,18.489999771118164,8.84000015258789,NaN,91.98999786376953,NaN,-0.00021741410712416975,0.04759207766248319,-0.0033821570866120476
19900509,18.639999389648438,8.880000114440918,NaN,91.1500015258789,NaN,-0.009131387731246554,0.008112472708873497,0.0045248824844552615
19900510,18.59000015258789,8.819999694824219,NaN,91.20999908447266,NaN,0.0006582288270913228,-0.002682362591080012,-0.006756803923811283
19900511,19.809999465942383,8.640000343322754,NaN,91.12000274658203,NaN,-0.0009866937703537637,0.06562664353634551,-0.02040809044552383
19900514,20.139999389648438,8.609999656677246,NaN,91.0999984741211,NaN,-0.00021953766305926603,0.016658250005175068,-0.0034723015571050952
19900515,19.489999771118164,8.649999618530273,NaN,91.08999633789062,NaN,-0.0001097929352140703,-0.03227406346716977,0.004645756498028009
19900516,17.709999084472656,8.680000305175781,NaN,91.16000366210938,NaN,0.0007685511805166634,-0.09132892291170036,0.0034682876264224838
19900517,17.270000457763672,8.6899995803833,NaN,91.33999633789062,NaN,0.001974469817359825,-0.024844644237997482,0.0011519901907788288
19900518,17.200000762939453,8.75,NaN,91.30999755859375,NaN,-0.00032842982811054355,-0.004053253790896716,0.006904536537854833
19900521,16.719999313354492,8.739999771118164,NaN,91.91000366210938,NaN,0.006571088813474235,-0.02790705978450958,-0.0011428833007812722
19900522,17.84000015258789,8.649999618530273,NaN,92,NaN,0.000979178917471124,0.06698569887732231,-0.010297500565766726
19900523,17.18000030517578,8.609999656677246,NaN,92.13999938964844,NaN,0.001521732496178707,-0.036995506825506896,-0.004624273250525723
19900524,17.700000762939453,8.630000114440918,NaN,92.37000274658203,NaN,0.002496237882105179,0.03026777930888702,0.0023229336307999393
19900525,17.31999969482422,8.6899995803833,NaN,92.26000213623047,NaN,-0.0011908694065253522,-0.02146898597376823,0.006952429333341836
19900528,17.31999969482422,8.6899995803833,NaN,92.26000213623047,NaN,0,0,0
19900529,18.75,8.65999984741211,NaN,92.02999877929688,NaN,-0.0024929910211141104,0.08256352946721535,-0.00345221339698476
19900530,17.440000534057617,8.619999885559082,NaN,92.31999969482422,NaN,0.003151156355253315,-0.06986663818359373,-0.004618933320764462
19900531,17.3700008392334,8.600000381469727,NaN,92.9800033569336,NaN,0.007149086484955713,-0.004013743846367435,-0.002320128115414488
19900601,17.09000015258789,8.4399995803833,NaN,92.95999908447266,NaN,-0.00021514596406435604,-0.016119785441407353,-0.018604743487125486
19900604,18.389999389648438,8.4399995803833,NaN,92.91000366210938,NaN,-0.0005378165109258815,0.07606783062922862,0
19900605,18.969999313354492,8.470000267028809,NaN,92.61000061035156,NaN,-0.003228963942880081,0.0315388767240814,0.003554583902496411
19900606,17.420000076293945,8.460000038146973,NaN,92.63999938964844,NaN,0.00032392591619867517,-0.08170792267606353,-0.0011806645297006702
19900607,16.8799991607666,8.460000038146973,NaN,92.73999786376953,NaN,0.0010794308590234003,-0.03099890431471386,0
19900608,17.579999923706055,8.460000038146973,NaN,93.08000183105469,NaN,0.0036662063307852932,0.041469241572382964,0
19900611,16.34000015258789,8.479999542236328,NaN,92.91999816894531,NaN,-0.0017189907494822299,-0.0705346858077095,0.0023640075649142833
19900612,16.600000381469727,8.479999542236328,NaN,92.93000030517578,NaN,0.00010764244971550596,0.015911886563884536,0
19900613,17.3799991607666,8.399999618530273,NaN,92.5199966430664,NaN,-0.0044119623454530466,0.04698787719110986,-0.00943395377648304
19900614,17.399999618530273,8.380000114440918,NaN,92.81999969482422,NaN,0.0032425752555438336,0.0011507743802900983,-0.002380893452094579
19900615,15.899999618530273,8.460000038146973,NaN,92.58000183105469,NaN,-0.002585626638209493,-0.08620689844168516,0.00954653014481388
19900618,17.709999084472656,8.5,NaN,92.12000274658203,NaN,-0.004968665752589696,0.11383644713003394,0.004728127857288822
19900619,15.229999542236328,8.510000228881836,NaN,91.77999877929688,NaN,-0.003690880993789114,-0.14003386055568356,0.0011764975155101887
19900620,15.270000457763672,8.550000190734863,NaN,92.08000183105469,NaN,0.0032687192825011646,0.0026264554648482985,0.0047003479174152485
19900621,14.720000267028809,8.520000457763672,NaN,92.08999633789062,NaN,0.00010854155774531193,-0.03601834801879322,-0.003508740620111417
19900622,19.360000610351562,8.510000228881836,NaN,91.98999786376953,NaN,-0.0010858777076522275,0.3152174089096891,-0.0011737357211903943
19900625,17.059999465942383,8.579999923706055,NaN,92.16999816894531,NaN,0.001956737790584029,-0.11880170825921343,0.008225580839193114
19900626,16.290000915527344,8.5600004196167,NaN,91.5199966430664,NaN,-0.007052202872864011,-0.04513473473151164,-0.002330944553285863
19900627,16,8.520000457763672,NaN,91.44000244140625,NaN,-0.000874062550200283,-0.017802387920734852,-0.004672892510771409
19900628,16.18000030517578,8.470000267028809,NaN,91.66999816894531,NaN,0.002515263794819367,0.011250019073486328,-0.005868566672352915
19900629,15.5,8.430000305175781,NaN,91.1500015258789,NaN,-0.005672484492778795,-0.042027212135358094,-0.0047225455244358505
19900702,16.260000228881836,8.430000305175781,NaN,90.58999633789062,NaN,-0.0061437759584599405,0.04903227283108613,0
19900703,16.110000610351562,8.399999618530273,NaN,90.41000366210938,NaN,-0.001986893509851817,-0.009225068660444258,-0.003558800184987887
19900704,16.110000610351562,8.399999618530273,NaN,90.41000366210938,NaN,0,0,0
19900705,17.25,8.420000076293945,NaN,90.44999694824219,NaN,0.0004423546567067227,0.0707634603636158,0.0023810069847565174
19900706,16.40999984741211,8.510000228881836,NaN,90.5199966430664,NaN,0.0007739048887340783,-0.04869566101958789,0.010688854129738301
19900709,16.65999984741211,8.569999694824219,NaN,90.2699966430664,NaN,-0.0027618206945564383,0.015234613182487422,0.007050465843555731
19900710,16.920000076293945,8.569999694824219,NaN,89.58000183105469,NaN,-0.007643678272638121,0.01560625637834101,0
19900711,16.68000030517578,8.569999694824219,NaN,90.18000030517578,NaN,0.006697906473061677,-0.014184383571866466,0
19900712,17.059999465942383,8.5,NaN,89.37999725341797,NaN,-0.008871180406415435,0.022781723849770508,-0.008167992685751746
19900713,17.09000015258789,8.449999809265137,NaN,90.05000305175781,NaN,0.007496149238404914,0.0017585397177415363,-0.005882375380572125
19900716,16.75,8.4399995803833,NaN,90.27999877929688,NaN,0.002554089058796283,-0.01989468399954375,-0.0011834590659837163
19900717,16.65999984741211,8.4399995803833,NaN,89.69999694824219,NaN,-0.0064244776129493975,-0.005373143438083039,0
19900718,18.899999618530273,8.5,NaN,89.83999633789062,NaN,0.00156075133123168,0.1344537690056531,0.0071090548104002504
19900719,18.559999465942383,8.510000228881836,NaN,89.62000274658203,NaN,-0.0024487266281845166,-0.01798942642594248,0.0011764975155101887
19900720,15.630000114440918,8.479999542236328,NaN,89.54000091552734,NaN,-0.0008926782928238008,-0.15786634891224094,-0.003525344986911927
19900723,23.68000030517578,8.479999542236328,NaN,88.88999938964844,NaN,-0.007259342408228453,0.5150351971717058,0
19900724,21.790000915527344,8.529999732971191,NaN,88.8499984741211,NaN,-0.0004500046777140554,-0.07981416238560335,0.005896249225701977
19900725,20.190000534057617,8.489999771118164,NaN,89.16000366210938,NaN,0.0034890848994058032,-0.07342819248481913,-0.00468932744492534
19900726,20.260000228881836,8.489999771118164,NaN,89.13999938964844,NaN,-0.0002243637465151327,0.0034670476955231955,0
19900727,21.1200008392334,8.420000076293945,NaN,88.43000030517578,NaN,-0.00796498866203832,0.042448203387756234,-0.008244958387672585
19900730,21.15999984741211,8.34000015258789,NaN,88.12999725341797,NaN,-0.003392548351492608,0.0018938923574476352,-0.009501178501326923
19900731,21.110000610351562,8.359999656677246,NaN,87.16999816894531,NaN,-0.010892988929889325,-0.0023629129216020672,0.00239802202919015
19900801,21.639999389648438,8.289999961853027,NaN,87.41999816894531,NaN,0.0028679592205047566,0.02510652600535601,-0.008373169581210371
19900802,20.43000030517578,8.40999984741211,NaN,87.7300033569336,NaN,0.0035461587106095926,-0.05591493154345761,0.014475257673253195
19900803,28.739999771118164,8.430000305175781,NaN,87.55000305175781,NaN,-0.002051753086608765,0.40675474017673463,0.0023781757582108654
19900806,35.90999984741211,8.710000038146973,NaN,87.12000274658203,NaN,-0.004911482469298956,0.24947808397338012,0.03321467649286802
19900807,32.75,8.779999732971191,NaN,87.5199966430664,NaN,0.004591298024265278,-0.08799776833304107,0.00803670430742165
19900808,28.270000457763672,8.770000457763672,NaN,87.58999633789062,NaN,0.0007998137283951046,-0.13679387915225427,-0.0011388696482494964
19900809,24.389999389648438,8.65999984741211,NaN,87.69000244140625,NaN,0.0011417525710337717,-0.13724800160198392,-0.012542828347766433
19900810,25.75,8.680000305175781,NaN,87.58000183105469,NaN,-0.0012544259013456127,0.05576058402563033,0.0023095217224107234
19900813,25.739999771118164,8.710000038146973,NaN,87.01000213623047,NaN,-0.006508331615746821,-0.00038835840317807957,0.0034561903129546323
19900814,24.18000030517578,8.65999984741211,NaN,86.37999725341797,NaN,-0.007240603003619173,-0.0606060403968145,-0.005740550001823053
19900815,23.309999465942383,8.640000343322754,NaN,86.26000213623047,NaN,-0.001389153982437219,-0.035980183137018895,-0.002309411598353739
19900816,27.15999984741211,8.760000228881836,NaN,85.83000183105469,NaN,-0.004984932697969069,0.1651651853143481,0.013888875091518038
19900817,27.530000686645508,8.800000190734863,NaN,85.56999969482422,NaN,-0.003029268678593877,0.013623005939326305,0.004566205571678639
19900820,26.459999084472656,8.8100004196167,NaN,86.19000244140625,NaN,0.007245562098787017,-0.03886674811061297,0.0011363896210325741
19900821,28.899999618530273,8.84000015258789,NaN,86.16999816894531,NaN,-0.00023209504460264263,0.09221468701748625,0.0034051908674592735
19900822,30.549999237060547,8.90999984741211,NaN,85.97000122070312,NaN,-0.0023209580189391676,0.05709341315950467,0.007918517377369705
19900823,36.470001220703125,9,NaN,85.0999984741211,NaN,-0.010119841040231559,0.1937807571681036,0.010101027399459506
19900824,33.93000030517578,9.050000190734863,NaN,85.66000366210938,NaN,0.0065805546184418695,-0.06964630738990618,0.005555576748318192
19900827,29.6299991607666,8.899999618530273,NaN,85.26000213623047,NaN,-0.004669641708827554,-0.1267315386305271,-0.016574648513063672
19900828,29.1200008392334,8.9399995803833,NaN,85.4000015258789,NaN,0.0016420289249434727,-0.01721222868640837,0.004494377928932147
19900829,27.3799991607666,8.84000015258789,NaN,85.56999969482422,NaN,0.0019906108420126856,-0.059752803170338264,-0.011185618846653589
19900830,29.889999389648438,8.859999656677246,NaN,85.91999816894531,NaN,0.004090200717182801,0.09167276500426147,0.002262387301373625
19900831,29.899999618530273,8.859999656677246,NaN,86.55999755859375,NaN,0.007448782626717554,0.00033456771783346717,0
19900903,29.899999618530273,8.859999656677246,NaN,86.55999755859375,NaN,0,0,0
19900904,29.579999923706055,8.899999618530273,NaN,86.77999877929688,NaN,0.0025416038228767146,-0.010702331067118154,0.004514668555645196
19900905,28.520000457763672,8.859999656677246,NaN,85.7300033569336,NaN,-0.012099509531380392,-0.035835005702379186,-0.004494377928932147
19900906,30.190000534057617,8.84000015258789,NaN,85.47000122070312,NaN,-0.0030328021235221936,0.0585554014547478,-0.0022572804587280837
19900907,28.729999542236328,8.8100004196167,NaN,86.05000305175781,NaN,0.006786028112448328,-0.048360416230342484,-0.0033936348929144433
19900910,29.34000015258789,8.850000381469727,NaN,86.75,NaN,0.008134769592293312,0.021232183086351775,0.004540290572967676
19900911,28.3799991607666,8.829999923706055,NaN,86.9000015258789,NaN,0.0017291242176242783,-0.03271987003505905,-0.002259938632946157
19900912,28.1200008392334,8.819999694824219,NaN,86.94000244140625,NaN,0.000460309721806329,-0.00916132238272338,-0.0011325287619752267
19900913,29.329999923706055,8.819999694824219,NaN,85.79000091552734,NaN,-0.013227530407006305,0.04302983813515571,0
19900914,30.559999465942383,8.869999885559082,NaN,85.72000122070312,NaN,-0.0008159423484928041,0.041936568204426594,0.005668956061779085
19900917,29.549999237060547,8.899999618530273,NaN,84.87999725341797,NaN,-0.009799392852578248,-0.03304974628705182,0.0033821570866119366
19900918,28.81999969482422,8.899999618530273,NaN,85.23999786376953,NaN,0.0042412891376131245,-0.024703876855630802,0
19900919,27.8799991607666,8.880000114440918,NaN,85.9800033569336,NaN,0.008681434909779462,-0.032616257599282106,-0.0022471353872549615
19900920,28.65999984741211,8.90999984741211,NaN,86.19999694824219,NaN,0.002558659952539344,0.027977069947087596,0.0033783482640281637
19900921,30.040000915527344,8.989999771118164,NaN,86.30999755859375,NaN,0.0012761092139899066,0.04815077025340053,0.00897866723637386
19900924,30.559999465942383,9.039999961853027,NaN,85.4800033569336,NaN,-0.009616431759214117,0.017310204213284663,0.005561756619337999
19900925,28.809999465942383,9.020000457763672,NaN,85.93000030517578,NaN,0.005264353422673063,-0.05726439890649504,-0.0022123345324943644
19900926,28.190000534057617,9,NaN,85.7699966430664,NaN,-0.001862023292693249,-0.021520268773961404,-0.0022173455375444906
19900927,28.670000076293945,8.90999984741211,NaN,85.72000122070312,NaN,-0.0005829010647083743,0.01702729808949166,-0.010000016954210045
19900928,29.110000610351562,8.819999694824219,NaN,86,NaN,0.003266434616303382,0.01534707125520507,-0.010101027399459617
19901001,28.059999465942383,8.710000038146973,NaN,85.43000030517578,NaN,-0.006627903428188642,-0.036070117567630566,-0.012471616834839216
19901002,27.280000686645508,8.6899995803833,NaN,85.0999984741211,NaN,-0.0038628330782610742,-0.02779753364726867,-0.0022962637974829336
19901003,27.899999618530273,8.710000038146973,NaN,84.70999908447266,NaN,-0.004582836623281961,0.02272723300143742,0.0023015487605799745
19901004,27.510000228881836,8.670000076293945,NaN,84.12999725341797,NaN,-0.006846911076888507,-0.013978472938379949,-0.00459241810308153
19901005,27.850000381469727,8.649999618530273,NaN,84.27999877929688,NaN,0.0017829731460357046,0.012359147573940632,-0.0023068578532494666
19901008,28.040000915527344,8.649999618530273,NaN,83.5999984741211,NaN,-0.008068347354352579,0.006822281201261271,0
19901009,30.709999084472656,8.829999923706055,NaN,83.20999908447266,NaN,-0.004665064554626341,0.09522104428558631,0.020809284753051216
19901010,31.190000534057617,8.890000343322754,NaN,83.29000091552734,NaN,0.0009614449217030252,0.015630135587586302,0.006795064567963971
19901011,33.97999954223633,8.920000076293945,NaN,82.79000091552734,NaN,-0.0060031215572574625,0.08945171402392882,0.00337454801041992
19901012,31.940000534057617,8.84000015258789,NaN,83.16000366210938,NaN,0.0044691719107425865,-0.060035286511497477,-0.00896860123562837
19901015,31.639999389648438,8.800000190734863,NaN,83.25,NaN,0.0010822069976847981,-0.009392646818815464,-0.0045248824844553726
19901016,31.450000762939453,8.789999961853027,NaN,82.58999633789062,NaN,-0.007927971917229715,-0.0060050136022172795,-0.0011363896210325741
19901017,31.3700008392334,8.760000228881836,NaN,82.55999755859375,NaN,-0.0003632253375354111,-0.00254371770319084,-0.003412938919383879
19901018,29.600000381469727,8.710000038146973,NaN,81.95999908447266,NaN,-0.007267423593311895,-0.056423347478843255,-0.005707784181330444
19901019,27.860000610351562,8.619999885559082,NaN,82.30000305175781,NaN,0.004148413507603088,-0.058783775293713925,-0.010332968104904583
19901022,27.270000457763672,8.630000114440918,NaN,82.95999908447266,NaN,0.00801939256672668,-0.021177320160167934,0.00116011937524374
19901023,27.56999969482422,8.649999618530273,NaN,83.06999969482422,NaN,0.001325947583962206,0.01100107194809885,0.0023174396088232463
19901024,28.280000686645508,8.65999984741211,NaN,82.4800033569336,NaN,-0.007102399663634351,0.025752665929647423,0.0011560958754741613
19901025,29.040000915527344,8.619999885559082,NaN,83.04000091552734,NaN,0.0067894948569575675,0.026874123423933582,-0.004618933320764462
19901026,30.75,8.630000114440918,NaN,82.87999725341797,NaN,-0.0019268263529059748,0.058884264137827325,0.00116011937524374
19901029,31.540000915527344,8.699999809265137,NaN,83.23999786376953,NaN,0.004343636851854793,0.025691086683816033,0.008111204391189508
19901030,30.520000457763672,8.699999809265137,NaN,82.91999816894531,NaN,-0.0038443020547397344,-0.03233989943422988,0
19901031,30.040000915527344,8.649999618530273,NaN,83.27999877929688,NaN,0.004341541465281651,-0.015727376639479207,-0.005747148486326958
19901101,30.25,8.569999694824219,NaN,82.81999969482422,NaN,-0.005523524150038872,0.006990648404544775,-0.009248546501051447
